Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
Hunt,MDCE,MaxRew,ModRew,0,0,0.9817037236975031,567.2498729124641,5.803176988227165,1.712910568482545,False,1.712910568482545
Hunt,MDCE,MaxRew,ModRew,0,1,0.9094785199833666,411.0439467765656,0.005029764924193101,4.62061151324357,False,4.62061151324357
Hunt,MDCE,MaxRew,ModRew,0,2,10.904180723177324,254.8844533861549,0.004033269916966731,7.019565525078727,False,7.019565525078727
Hunt,MDCE,MaxRew,ModRew,0,3,7.618068093593371,308.1466281222673,0.0071766963546956546,8.25721160131872,False,8.25721160131872
Hunt,MDCE,MaxRew,ModRew,0,4,7.539626549630206,314.1371152009451,0.0035203331195319265,4.363870996966478,False,4.363870996966478
Hunt,MDCE,MaxRew,ModRew,0,5,5.118938318027136,357.29900780210244,0.0033842902088129403,4.062909345930846,False,4.062909345930846
Hunt,MDCE,MaxRew,ModRew,0,6,10.915990832849225,261.0969903408843,0.003091187531936157,5.269164537208141,False,5.269164537208141
Hunt,MDCE,MaxRew,ModRew,0,7,0.6164610108060409,454.90557399795864,1.2270072614898737,3.3834337880052265,False,3.3834337880052265
Hunt,MDCE,MaxRew,ModRew,0,8,10.96740002179883,261.9591991098926,0.00823156176258344,5.0196304986772695,False,5.0196304986772695
Hunt,MDCE,MaxRew,ModRew,0,9,10.718292846394723,264.4942462390079,0.002749389266220703,4.61677404748374,False,4.61677404748374
Hunt,MDCE,MaxRew,ModRew,0,10,8.154486451307573,309.1180461171005,0.0025096168494800923,2.921202391509542,False,2.921202391509542
Hunt,MDCE,MaxRew,ModRew,0,11,8.418671677194732,300.48412483334414,0.0022593046682075624,3.701785196142298,False,3.701785196142298
Hunt,MDCE,MaxRew,ModRew,0,12,4.318846272705748,374.86033289453667,0.00577564156347421,2.2321795634601855,False,2.2321795634601855
Hunt,MDCE,MaxRew,ModRew,0,13,6.859233860416467,329.0331575530156,0.001955290640749149,2.048610034532242,False,2.048610034532242
Hunt,MDCE,MaxRew,ModRew,0,14,6.4955409064641705,334.71764542534345,0.0018161469228401635,1.880942451056539,False,1.880942451056539
Hunt,MDCE,MaxRew,ModRew,0,15,6.119759248726423,340.5503762614345,0.002040668293950887,1.758601965523523,False,1.758601965523523
Hunt,MDCE,MaxRew,ModRew,0,16,4.986432250964972,355.8194371148271,0.010710402616972203,2.6244639149577056,False,2.6244639149577056
Hunt,MDCE,MaxRew,ModRew,0,17,3.06771732865311,391.8409984716735,0.002030256638992256,1.5763423636159413,False,1.5763423636159413
Hunt,MDCE,MaxRew,ModRew,0,18,4.779093054383948,360.68810983589606,0.03898257079416112,2.476738421887463,False,2.476738421887463
Hunt,MDCE,MaxRew,ModRew,0,19,2.9178817388739486,392.58416128095223,0.0015552563572498457,1.4752606200812473,False,1.4752606200812473
Hunt,MDCE,MaxRew,ModRew,0,20,4.419071000978611,366.007472233812,0.0015148120458300827,1.4536253474312346,False,1.4536253474312346
Hunt,MDCE,MaxRew,ModRew,0,21,6.268484740503974,336.74200593367533,0.0014762908245913309,2.356492840735341,False,2.356492840735341
Hunt,MDCE,MaxRew,ModRew,0,22,3.0322662165421757,389.12815587655126,0.0014967994852755784,1.0801349668174414,False,1.0801349668174414
Hunt,MDCE,MaxRew,ModRew,0,23,5.183556341599182,541.2820297828778,13.949377183845659,1.2395834423527958,False,1.2395834423527958
Hunt,MDCE,MaxRew,ModRew,0,24,2.724549888311346,394.3781404295789,0.002413022564085847,1.6114936071547445,False,1.6114936071547445
Hunt,MDCE,MaxRew,ModRew,0,25,6.145865507805924,338.6173212779752,0.001457432501507927,2.2768916976102496,False,2.2768916976102496
Hunt,MDCE,MaxRew,ModRew,0,26,6.158876138323475,338.4181781311787,0.001431302708873261,2.2585064633757783,False,2.2585064633757783
Hunt,MDCE,MaxRew,ModRew,0,27,1.5199142640123926,414.57618199322644,0.0014961861378058323,1.5608401918615327,False,1.5608401918615327
Hunt,MDCE,MaxRew,ModRew,0,28,6.217410412708508,337.6918858858758,0.0014134328663928386,2.22694724885135,False,2.22694724885135
Hunt,MDCE,MaxRew,ModRew,0,29,6.212054697581919,337.79354281368865,0.0014048661564842746,2.2028872172797485,False,2.2028872172797485
Hunt,MDCE,MaxRew,ModRew,0,30,3.6579841857931563,379.61583753838175,0.008267136889799076,1.5605165839133743,False,1.5605165839133743
Hunt,MDCE,MaxRew,ModRew,0,31,1.4883914583593538,418.7039186753285,0.20643961187577098,1.5731030419302208,False,1.5731030419302208
Hunt,MDCE,MaxRew,ModRew,0,32,3.343857575595106,382.3983301734451,0.001907200016015409,1.5117535933284927,False,1.5117535933284927
Hunt,MDCE,MaxRew,ModRew,0,33,6.230429830553778,337.6667601270899,0.0013833309937751892,2.1605794406546917,False,2.1605794406546917
Hunt,MDCE,MaxRew,ModRew,0,34,6.482732082601142,334.44387617787044,0.0013821523017796267,2.1448555407297523,False,2.1448555407297523
Hunt,MDCE,MaxRew,ModRew,0,35,1.3426017011753397,417.9231015568181,0.004042601567991966,1.4909101879854916,False,1.4909101879854916
Hunt,MDCE,MaxRew,ModRew,0,36,3.3520217154745637,382.1431306020503,0.0013729416240302328,1.4589139767695816,False,1.4589139767695816
Hunt,MDCE,MaxRew,ModRew,0,37,6.371220412710924,336.0834143961039,0.001355330442223135,2.0996392040833527,False,2.0996392040833527
Hunt,MDCE,MaxRew,ModRew,0,38,3.4302949743618596,381.1832507663711,0.0013627022288748673,1.4519167739586045,False,1.4519167739586045
