Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
FairGamble,MDCE,MaxRew,ModRew,0,0,5.2987439725393255,0.0,0.44414173118759237,0.02707860292797961,False,2.4701435146365314
FairGamble,MDCE,MaxRew,ModRew,0,1,40.253043273541586,0.0,1.4632510743116498,0.09346214551660997,False,1.3720268722276696
FairGamble,MDCE,MaxRew,ModRew,0,2,13.106953484566315,0.0,0.000329842690462101,1.59531427814108e-05,False,0.07795023238572918
FairGamble,MDCE,MaxRew,ModRew,0,3,12.83827739070973,0.0,0.000337850060020628,1.6477395002711948e-05,False,0.06558639768469554
FairGamble,MDCE,MaxRew,ModRew,0,4,12.620328933632157,0.0,0.002782906668414853,0.00027587245299975915,False,0.05558073475611125
FairGamble,MDCE,MaxRew,ModRew,0,5,12.426342847927765,0.0,0.00035146135486030516,1.7157424407221455e-05,False,0.07518325769645018
FairGamble,MDCE,MaxRew,ModRew,0,6,12.16723453448023,0.0,0.0004905305497189261,2.3916346857610904e-05,False,0.07836665633675244
FairGamble,MDCE,MaxRew,ModRew,0,7,11.812463119450827,0.0,0.1541691902483322,0.01584130690237956,False,0.07176643498873458
FairGamble,MDCE,MaxRew,ModRew,0,8,11.5313411789021,0.0,0.0005228166938664458,2.564538605820399e-05,False,0.073377921315114
FairGamble,MDCE,MaxRew,ModRew,0,9,11.260020295258613,0.0,0.0005253766645623159,2.66385112184242e-05,False,0.07154265572252383
FairGamble,MDCE,MaxRew,ModRew,0,10,10.977105437828897,0.0,0.0005147156112172979,2.4980548315067796e-05,False,0.05225600867104552
