Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
FairGamble,MDCE,DBCE,DBCE,0,0,49.4710030608526,0.0,0.1038133847259175,0.003079008536981784,False,5.7833609017005765
FairGamble,MDCE,DBCE,DBCE,0,1,0.589416753930474,0.0,4.607108170213678,0.3921109292502641,False,9.094982817646834
FairGamble,MDCE,DBCE,DBCE,0,2,3.026712980636269,0.0,0.4185694420315569,0.01563650889846234,False,0.01723230950527337
FairGamble,MDCE,DBCE,DBCE,0,3,0.5429660711379456,0.0,2.3286707588290625,0.0654876248758538,False,0.07083371884968429
FairGamble,MDCE,DBCE,DBCE,0,4,0.6970104596836525,0.0,23.694308234341776,0.3404041801658831,False,0.30553094454436613
FairGamble,MDCE,DBCE,DBCE,0,5,0.7053716457546739,0.0,0.4550638614507818,0.06116467610531786,False,0.3958426127404958
FairGamble,MDCE,DBCE,DBCE,0,6,1.680949162659119,0.0,0.11519462569932415,0.00815463179535119,False,0.22233465580332018
FairGamble,MDCE,DBCE,DBCE,0,7,4.183558172702761,0.0,0.5172976581829545,0.0641055674830924,False,0.16765585846505654
FairGamble,MDCE,DBCE,DBCE,0,8,2.8158446000016797,0.0,0.9265257723884375,0.06005931507255974,False,0.057854371553048636
FairGamble,MDCE,DBCE,DBCE,0,9,2.42809286730131,0.0,0.8903301051087524,0.06242785438442697,False,0.060899660621700595
FairGamble,MDCE,DBCE,DBCE,0,10,1.2290943099682379,0.0,0.3343637863469553,0.01857479416844523,False,0.18984056460572732
FairGamble,MDCE,DBCE,DBCE,0,11,3.5382299315202648,0.0,0.9780600044368555,0.06719346870634245,False,0.06627059823754151
FairGamble,MDCE,DBCE,DBCE,0,12,1.92058583584775,0.0,0.4122288805314156,0.027954992388164672,False,0.1531530017639124
FairGamble,MDCE,DBCE,DBCE,0,13,2.932810729636504,0.0,0.35392533564540374,0.0358031787688704,False,0.09339351631041634
