Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
CaE,balance,DBCE,DBCE,0,0,37.76032606017117,432.8970804969181,9.42500932055168e-06,4.049430281828851e-05,False,12.464336071433895
CaE,balance,DBCE,DBCE,0,1,41.3873603992654,433.67281717960344,0.00023319543837097,0.007267704782410948,False,4.680058760161796
CaE,balance,DBCE,DBCE,0,2,40.14710242070042,435.6075843429585,9.438363663960558e-06,0.0006919705611645715,False,0.28604219272949977
CaE,balance,DBCE,DBCE,0,3,28.534609055309645,435.30855171096147,9.672048580711134e-06,0.0007028683704923356,False,1.0559915758103569
CaE,balance,DBCE,DBCE,0,4,19.536351698940564,437.3086059746642,1.1138762731732754e-05,0.0007030607232708207,False,1.3971230899791367
CaE,balance,DBCE,DBCE,0,5,39.41765805279887,438.1462440151498,9.437516514054778e-06,0.0006946981528027536,False,0.3805690183210163
CaE,balance,DBCE,DBCE,0,6,38.988799405532845,440.0065234379559,9.399328941839258e-06,0.0006975971897823184,False,0.6896448236584831
CaE,balance,DBCE,DBCE,0,7,46.75090791230188,447.4627391835144,9.472561643519839e-06,0.0006981432914275154,False,0.0006999315575154808
CaE,balance,DBCE,DBCE,0,8,48.30155983216798,449.73214087472405,9.438860761434853e-06,0.0006994570503240696,False,0.000701374954733591
CaE,balance,DBCE,DBCE,0,9,48.01207591977739,448.27359575003754,9.438706179309975e-06,0.0007013751022099885,False,0.0007032913934080967
CaE,balance,DBCE,DBCE,0,10,40.79483646703106,447.49938437325454,1.7094081123048e-05,0.0007077297838974914,False,0.117737532986746
CaE,balance,DBCE,DBCE,0,11,44.68788990011332,446.6902429083797,1.0531979340200337e-05,0.0008148575565599894,False,0.1796281860553818
CaE,balance,DBCE,DBCE,0,12,38.900296749594716,447.7814795767233,1.0401939888993184e-05,0.0008175246998741653,False,0.0008190255507080377
CaE,balance,DBCE,DBCE,0,13,43.208959716749476,445.9767911994508,3.096746949893259e-05,0.0008185566385027371,False,0.02112184373759676
