Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
CaE,balance,DBCE,DBCE,0,0,1.1316691007718092,396.27238981388916,0.547978013944423,0.09152992448832276,False,0.00037095231352745695
CaE,balance,DBCE,DBCE,0,1,1.3543916462680698,380.84079064944257,0.0011679370270414324,0.016799377444650574,False,9.408298941110711
CaE,balance,DBCE,DBCE,0,2,1.467058575402433,394.81049314714494,0.08397611473295186,0.1887881322739109,False,0.16563917690492036
CaE,balance,DBCE,DBCE,0,3,0.08144075622673341,390.37509459271166,9.376234007874018e-06,0.00044529802500071304,False,0.08357683317487952
CaE,balance,DBCE,DBCE,0,4,61.44600303830157,1407.8399650787237,27.663746051300443,52.14720207861858,False,53.590121889003676
CaE,balance,DBCE,DBCE,0,5,0.337775709831142,390.44468994785325,9.494766199935611e-06,0.0004529756002847545,False,0.0609291257857284
CaE,balance,DBCE,DBCE,0,6,1.7339015535026618,389.49497956422226,0.01342856640059864,0.0004554055087520615,False,0.039867053969814964
CaE,balance,DBCE,DBCE,0,7,0.29362037524531104,390.024786009025,0.004309202818937763,0.0004572258152175407,False,0.0004593287641552779
CaE,balance,DBCE,DBCE,0,8,0.32445439745126237,389.766409739121,0.001638589509772359,0.00045913081596080557,False,0.0004611501965292206
CaE,balance,DBCE,DBCE,0,9,0.5864783984039619,389.5293893000029,9.443286757004898e-06,0.00046114150049613253,False,0.00046315188978126285
CaE,balance,DBCE,DBCE,0,10,0.7493176650569993,389.41165734576646,9.429773605518221e-06,0.0004631471242354955,False,0.00046540273904693103
CaE,balance,DBCE,DBCE,0,11,2.887336181287509,387.59718949158537,0.0025460641082624136,0.00046541704346392076,False,0.20335569080829688
CaE,balance,DBCE,DBCE,0,12,0.7161473354463155,389.3294368591843,9.435155611470236e-06,0.0004672480552528055,False,0.00046934200896029565
CaE,balance,DBCE,DBCE,0,13,0.11003423008145319,1582.5328134035803,40.27252266007011,11.068107144496485,False,11.030621505788288
CaE,balance,DBCE,DBCE,0,14,8.40646621242388,3352.184006843196,121.7236352354922,163.68921733441485,False,160.91110064318264
CaE,balance,DBCE,DBCE,0,15,0.4342697730740568,389.4409941752692,0.004033735189551635,0.0004735103822993095,False,0.0004757024900321675
CaE,balance,DBCE,DBCE,0,16,0.47376600131224933,389.4499770093614,0.00028684439143944473,0.0004756792125385852,False,0.000477850254814175
CaE,balance,DBCE,DBCE,0,17,11.721130806070946,390.5950034434492,0.013294714753996573,0.4402150873950307,False,0.4485937558084918
CaE,balance,DBCE,DBCE,0,18,0.9857514723376894,390.4709381526686,0.000223307940959927,0.00047963053199312543,False,0.0004819095950208236
CaE,balance,DBCE,DBCE,0,19,0.9594149952136064,390.43741923997504,9.436795203043857e-06,0.0004818955089204754,False,0.00048412887174827086
CaE,balance,DBCE,DBCE,0,20,5.921890963795754,473.75185844652265,3.2851343481047994,0.0004868716918142939,False,0.03426605594118543
CaE,balance,DBCE,DBCE,0,21,1.0507452182718993,390.82799137301885,0.0002278589262871833,0.0004860473479699662,False,0.00048818769835004897
CaE,balance,DBCE,DBCE,0,22,1.2583467452487866,394.8065445631828,0.0007820635687068034,0.0005208991172775202,False,0.07595176941976584
CaE,balance,DBCE,DBCE,0,23,0.21931708829876584,536.8023118516012,5.239876314115994,0.0005077450709953123,False,0.0005099160805103038
CaE,balance,DBCE,DBCE,0,24,1.9089869882621215,389.8857277730741,9.298792562617564e-06,0.0004927757687335559,False,0.1366074653677625
CaE,balance,DBCE,DBCE,0,25,0.9385804171492609,391.05086027843356,0.0010652991291735248,0.000527695925658446,False,0.0005299197965538511
CaE,balance,DBCE,DBCE,0,26,1.8733269325361377,390.1559166367191,9.482905639401906e-06,0.0004968383667145832,False,0.2946451314935626
CaE,balance,DBCE,DBCE,0,27,0.427736534202495,391.7383831469424,8.809804516118902e-06,0.0004989069070517984,False,0.05795287267737803
CaE,balance,DBCE,DBCE,0,28,0.0215800374782944,391.8009147693102,9.46347431707295e-06,0.0005019230154275644,False,0.0005039077806016123
CaE,balance,DBCE,DBCE,0,29,52.13685693534998,1510.406605337218,42.36093750570971,0.004708726982491,False,32.19121270782117
