Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
Hunt,value-10,DBCE,DBCE,0,0,9.462558615107339,433.7615413296482,7.975453545583377e-06,0.0015684814056289643,False,1.1344367410761143
Hunt,value-10,DBCE,DBCE,0,1,9.483362472527318,435.22401976117027,2.5019886322752427e-06,0.002356228916756942,False,0.00751834158892545
Hunt,value-10,DBCE,DBCE,0,2,9.498707262989628,435.4998092384479,6.796351996740668e-07,0.0010297714038264008,False,0.001032994388162432
Hunt,value-10,DBCE,DBCE,0,3,9.498704514713971,435.49991305009644,6.787024133814157e-07,0.0010330302442755881,True,0.0010353173661127103
Hunt,value-10,DBCE,DBCE,0,4,9.498664088293516,435.4992116481848,1.7235029423050686e-06,0.0010355775616225401,False,0.0010369418275952807
Hunt,value-10,DBCE,DBCE,0,5,9.498664883738849,435.5112176360224,5.367035800318831e-05,0.001036746680716433,False,0.0010385531954798517
Hunt,value-10,DBCE,DBCE,0,6,9.498691759794866,435.49884572240705,1.5740439920364224e-06,0.0010432079991124488,False,0.001044565096070434
Hunt,value-10,DBCE,DBCE,0,7,9.498685672112547,435.49918182810796,1.922440191037822e-06,0.0010399669132468874,False,0.0010435736287551342
Hunt,value-10,DBCE,DBCE,0,8,9.494258325804251,435.45547868611965,1.667175169473012e-06,0.0013500644591186422,False,0.001351839147453343
Hunt,value-10,DBCE,DBCE,0,9,9.494973798436405,435.4573555636811,1.1485265314803428e-05,0.0013517281840327083,False,0.0013539265080867854
Hunt,value-10,DBCE,DBCE,0,10,9.49496310252228,435.45663167072394,6.099002007431409e-06,0.001354639555864142,False,0.0013568280449790637
Hunt,value-10,DBCE,DBCE,0,11,9.494955605581815,435.45486889371614,1.965786218249832e-06,0.0013574610631532855,False,0.0013592047799605225
Hunt,value-10,DBCE,DBCE,0,12,9.494932177394473,435.4570924812367,2.152346231198976e-05,0.001359758972802653,False,0.0013623715187717498
Hunt,value-10,DBCE,DBCE,0,13,9.494919376228236,435.45477626122226,1.713335642250513e-06,0.00136319461992398,False,0.0013662146184234862
Hunt,value-10,DBCE,DBCE,0,14,9.494854886423337,435.45538636370253,4.006902067033025e-06,0.001367194329640556,False,0.0013680537186889082
Hunt,value-10,DBCE,DBCE,0,15,9.49489080784796,435.4553400348981,7.090993889846686e-07,0.0013683679855764816,False,0.0013696541626267821
Hunt,value-10,DBCE,DBCE,0,16,9.494879088687608,435.4543156180508,1.6858383204976235e-06,0.0013700718897577916,False,0.00137222068895537
Hunt,value-10,DBCE,DBCE,0,17,9.494864839553465,435.4553000977089,1.100318542057721e-06,0.0013729230602153753,False,0.0013737747071508976
Hunt,value-10,DBCE,DBCE,0,18,9.491412622104683,435.46197404478016,1.6035277923265312e-06,0.0013744057192901914,False,0.001375681034432773
Hunt,value-10,DBCE,DBCE,0,19,9.494669686845805,435.51030893753966,0.001420034651975044,0.001375800777125287,False,0.0013779175066662619
Hunt,value-10,DBCE,DBCE,0,20,9.492675702030859,435.59211228343395,0.001221591167887226,0.001345004689632179,False,0.0013472016805294723
Hunt,value-10,DBCE,DBCE,0,21,9.494362706746363,435.45309710727736,1.7079025127486602e-06,0.001382537308388377,False,0.00138633770460521
Hunt,value-10,DBCE,DBCE,0,22,9.4948007509456,435.45488091833374,7.650148958759928e-07,0.0013857952263223508,False,0.0013904978497751986
Hunt,value-10,DBCE,DBCE,0,23,9.494797935267611,435.4551498396544,3.300411915319046e-06,0.0013885256876197843,False,0.0013906034935508064
Hunt,value-10,DBCE,DBCE,0,24,9.494447184578512,435.4534468682515,1.778010087605253e-06,0.0013937385678071932,False,0.0013949854572436176
