Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
FairGamble,MDCE,MaxRew,constrained,0,0,1.5549394567029053,0.0,2.997972496762017,0.23709537343585074,False,6.558559437397566
FairGamble,MDCE,MaxRew,constrained,0,1,15.674818139556429,0.0,31.1255453987429,2.3963796375883786,False,1.64043945883529
FairGamble,MDCE,MaxRew,constrained,0,2,12.571756518247199,0.0,24.94406650544084,1.3146018916666298,False,1.2991746942630389
FairGamble,MDCE,MaxRew,constrained,0,3,12.542351570174958,0.0,24.88549014204963,1.2961240902143514,True,1.2864413649048512
FairGamble,MDCE,MaxRew,constrained,0,4,12.515457814997285,0.0,24.83191622025829,1.2836706669613882,True,1.2861980176881254
FairGamble,MDCE,MaxRew,constrained,0,5,12.486970485839588,0.0,24.775167806834922,1.2832579393924415,True,1.2724673886508038
FairGamble,MDCE,MaxRew,constrained,0,6,12.459890953170099,0.0,24.72122380567446,1.2696971251533942,True,1.2630197838584416
FairGamble,MDCE,MaxRew,constrained,0,7,12.435200565598398,0.0,24.6720391203646,1.2605067371120726,True,1.243831321943663
FairGamble,MDCE,MaxRew,constrained,0,8,12.397153136587562,0.0,24.596246432884183,1.2400105517889717,True,1.237076083798607
FairGamble,MDCE,MaxRew,constrained,0,9,12.355288446468796,0.0,24.512849539819328,1.2328816381011336,True,1.222453399005147
FairGamble,MDCE,MaxRew,constrained,0,10,12.311677009600356,0.0,24.42597302580299,1.2181208260484986,True,1.2132982828639802
FairGamble,MDCE,MaxRew,constrained,0,11,12.260884348429702,0.0,24.324791095940203,1.2082731908335709,True,1.1989684693596616
FairGamble,MDCE,MaxRew,constrained,0,12,12.2009814900808,0.0,24.20546112462294,1.1930870621519376,True,1.1755836006329676
FairGamble,MDCE,MaxRew,constrained,0,13,12.142639814884621,0.0,24.089241120566278,1.1699407961682642,True,1.1649041052276643
FairGamble,MDCE,MaxRew,constrained,0,14,12.076998755016117,0.0,23.95848031870228,1.1585814386555509,True,1.1363856037626352
FairGamble,MDCE,MaxRew,constrained,0,15,11.998807841349986,0.0,23.802719479579014,1.1289982907217713,True,1.1224347601438134
FairGamble,MDCE,MaxRew,constrained,0,16,11.927176908124501,0.0,23.66002648265733,1.1157065920668514,True,1.1022041821221484
FairGamble,MDCE,MaxRew,constrained,0,17,11.847470043936275,0.0,23.501245799998408,1.0948105576818938,True,1.1029778120007268
FairGamble,MDCE,MaxRew,constrained,0,18,11.76446423567189,0.0,23.33589341273223,1.095216030202927,True,1.0801196497013403
FairGamble,MDCE,MaxRew,constrained,0,19,11.683374252510959,0.0,23.174357458528277,1.0726439005609507,True,1.0644963471701367
FairGamble,MDCE,MaxRew,constrained,0,20,11.590890194234884,0.0,22.99012384539345,1.0560353174149015,True,1.0464602277460155
FairGamble,MDCE,MaxRew,constrained,0,21,11.503686038700009,0.0,22.8164081050991,1.038552528789704,True,1.0310241226712387
FairGamble,MDCE,MaxRew,constrained,0,22,11.410401286653922,0.0,22.63057946341466,1.0226260919596881,True,1.0098713110885864
FairGamble,MDCE,MaxRew,constrained,0,23,11.330210849534009,0.0,22.47083545745807,1.0027458312938313,True,0.9881711998997704
