Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
FairGamble,MDCE,DBCE,DBCE,0,0,7.640391029493938,0.0,0.4288588288761801,0.038617091753399085,False,15.016462736317434
FairGamble,MDCE,DBCE,DBCE,0,1,0.5045743348827326,0.0,0.6651203479923211,0.05510573256312763,False,25.58755669929386
FairGamble,MDCE,DBCE,DBCE,0,2,23.30469200362808,0.0,0.0016458587805487923,0.00021486862213884224,False,0.13744040859007006
FairGamble,MDCE,DBCE,DBCE,0,3,23.080962773043943,0.0,0.00021652241769487546,2.8177378481285326e-05,False,0.0808566205149403
FairGamble,MDCE,DBCE,DBCE,0,4,22.77768734333894,0.0,0.0002234769330158315,2.9157374387817466e-05,False,0.08653278828555648
FairGamble,MDCE,DBCE,DBCE,0,5,22.624815142982868,0.0,0.0010736869846255104,0.000139185769660067,False,0.09981758929770629
FairGamble,MDCE,DBCE,DBCE,0,6,22.453495310167042,0.0,0.0011681471085012163,7.718074025747361e-05,False,0.17627419050485946
FairGamble,MDCE,DBCE,DBCE,0,7,22.408597392442797,0.0,0.23069989651081357,0.0298768560338315,False,0.17066424799679522
FairGamble,MDCE,DBCE,DBCE,0,8,22.18641341213139,0.0,0.0007928369067400354,5.728668161654828e-05,False,0.156359029551085
FairGamble,MDCE,DBCE,DBCE,0,9,22.246985908241147,0.0,0.3834213571531535,0.04959786055790728,False,0.14768431145584865
FairGamble,MDCE,DBCE,DBCE,0,10,22.008117307574306,0.0,0.00024894782839623986,3.208744578127766e-05,False,0.11566391951323049
FairGamble,MDCE,DBCE,DBCE,0,11,21.825782071357178,0.0,0.5919258192964705,0.058425484000089234,False,0.09104295099422077
FairGamble,MDCE,DBCE,DBCE,0,12,21.824038138924355,0.0,0.00036607509370156777,4.701411916175312e-05,False,0.1015203195787347
FairGamble,MDCE,DBCE,DBCE,0,13,21.721212085361525,0.0,0.005065206338599637,0.0006090432125353135,False,0.09304142085299481
FairGamble,MDCE,DBCE,DBCE,0,14,21.519936168181367,0.0,0.5211612414015221,0.06641740319199443,False,0.1977629569482187
FairGamble,MDCE,DBCE,DBCE,0,15,21.55177720985187,0.0,0.0002885440675512996,3.696371406269502e-05,False,0.06676414206702375
FairGamble,MDCE,DBCE,DBCE,0,16,21.425865712670475,0.0,0.2050815450015122,0.02494833849870756,False,0.06550430919666539
FairGamble,MDCE,DBCE,DBCE,0,17,21.425970950007418,0.0,0.21061054986471106,0.025616682961323706,False,0.05315178273291755
FairGamble,MDCE,DBCE,DBCE,0,18,21.395215325217002,0.0,0.000797329196458918,0.00017147018391746457,False,0.13624228028337626
